EAR,MAR,PITCH,YAW,ROLL,D_SLUMP,R_TILT,FACIAL_DISPLAYED,POSE_DISPLAYED,LABEL,Image_Path
0.2085,1.2797,43.8928,-65.8495,-1.4926,0.7894,-2.7814,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750596_18.jpg
0.2522,0.9091,33.4333,-56.3993,1.7678,0.8196,-3.4064,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750636_17.jpg
0.2522,0.9091,33.4333,-56.3993,1.7678,0.8196,-3.4064,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750682_16.jpg
0.2529,0.9712,35.8997,-58.4083,-1.4053,0.8434,-2.2026,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750737_15.jpg
0.2403,1.0913,56.4619,-52.932,0.9086,0.7883,-2.7263,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750777_14.jpg
0.2003,0.9887,26.6318,-60.0169,-0.9082,0.8258,-2.4604,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750813_13.jpg
0.2003,0.9887,26.6318,-60.0169,-0.9082,0.8258,-2.4604,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750860_12.jpg
0.2899,0.7903,23.2893,-60.7202,-1.8695,0.7845,-2.8156,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750903_11.jpg
0.2899,0.7903,23.2893,-60.7202,-1.8695,0.7845,-2.8156,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750951_10.jpg
0.1729,1.2828,47.5682,-59.4706,-4.3504,0.7037,-1.1739,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125750986_9.jpg
0.1729,1.2828,47.5682,-59.4706,-4.3504,0.7037,-1.1739,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751032_8.jpg
0.2146,1.0423,39.1987,-49.2356,0.9084,0.8602,-4.5022,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751076_7.jpg
0.1877,1.0017,28.9814,-50.8065,-2.4859,0.8213,-3.1425,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751124_6.jpg
0.2042,1.0317,28.2437,-52.5094,-3.8851,0.8168,-1.804,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751178_5.jpg
0.2042,1.0317,28.2437,-52.5094,-3.8851,0.8168,-1.804,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751220_4.jpg
0.1948,1.1749,30.8882,-44.007,-0.2657,0.8439,-3.393,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751268_3.jpg
0.1948,1.1749,30.8882,-44.007,-0.2657,0.8439,-3.393,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751311_2.jpg
0.1955,0.9301,1.0048,-45.9471,-0.8177,0.8076,-2.7263,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751360_1.jpg
0.2011,1.021,-0.5343,-50.1246,-1.0745,0.8317,-5.0898,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751470_20.jpg
0.2037,1.1583,3.011,-45.9378,-0.5766,0.8288,-3.0822,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751519_19.jpg
0.1755,1.0398,8.8268,-52.6117,-1.1827,0.8891,-5.1741,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751591_18.jpg
0.1755,1.0398,8.8268,-52.6117,-1.1827,0.8891,-5.1741,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751650_17.jpg
0.1944,1.0135,10.9313,-40.3834,0.2689,0.8042,-5.1339,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751707_16.jpg
0.1677,1.0564,16.8069,-38.4054,-0.8511,0.7917,-5.3631,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751749_15.jpg
0.1677,1.0564,16.8069,-38.4054,-0.8511,0.7917,-5.3631,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751796_14.jpg
0.1941,1.0691,-3.0129,-40.7201,0.3793,0.8261,-3.6984,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751845_13.jpg
0.1747,1.0734,8.4842,-35.3413,0.9701,0.7708,-2.0056,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751893_12.jpg
0.1747,1.0734,8.4842,-35.3413,0.9701,0.7708,-2.0056,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751940_11.jpg
0.1392,1.2372,-2.893,-37.0502,0.1832,0.885,-4.2521,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125751984_10.jpg
0.1583,1.0743,18.0836,-33.6409,-0.1183,0.7374,-5.4619,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752033_9.jpg
0.1595,0.946,-7.0699,-31.4019,-0.2278,0.8025,-2.8734,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752083_8.jpg
0.1595,0.946,-7.0699,-31.4019,-0.2278,0.8025,-2.8734,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752130_7.jpg
0.146,1.0477,5.3341,-34.2107,-0.4715,0.8284,-4.1636,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752176_6.jpg
0.146,1.0477,5.3341,-34.2107,-0.4715,0.8284,-4.1636,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752214_5.jpg
0.1429,1.031,4.8833,-29.9243,0.3322,0.8215,-4.0064,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752250_4.jpg
0.1429,1.031,4.8833,-29.9243,0.3322,0.8215,-4.0064,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752298_3.jpg
0.1194,1.0386,7.0666,-28.5876,-0.6063,0.7944,-5.1539,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752332_20.jpg
0.1194,1.0386,7.0666,-28.5876,-0.6063,0.7944,-5.1539,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752375_19.jpg
0.1634,0.9693,-10.9782,-25.3794,0.6263,0.8626,-6.5134,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752422_18.jpg
0.147,1.0828,-10.493,-26.7832,0.5587,0.8688,-5.9645,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752469_17.jpg
0.1602,1.1299,-9.6806,-25.8114,0.6797,0.8481,-6.1233,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752516_16.jpg
0.1602,1.1299,-9.6806,-25.8114,0.6797,0.8481,-6.1233,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752561_15.jpg
0.0831,1.1057,-21.0102,-29.0275,0.55,0.8134,-5.4619,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752609_14.jpg
0.0831,1.1057,-21.0102,-29.0275,0.55,0.8134,-5.4619,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752655_13.jpg
0.1325,0.9665,-6.3133,-23.4073,1.1401,0.8361,-5.5993,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752701_12.jpg
0.0829,1.0837,-24.8005,-17.4682,0.4116,0.8495,-7.36,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752747_11.jpg
0.064,1.1296,-24.0114,-13.8741,0.6806,0.8849,-6.5075,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752794_10.jpg
0.064,1.1296,-24.0114,-13.8741,0.6806,0.8849,-6.5075,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752848_9.jpg
0.1269,1.113,-31.5469,-13.2748,1.07,0.889,-6.0207,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752887_8.jpg
0.1269,1.113,-31.5469,-13.2748,1.07,0.889,-6.0207,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752936_7.jpg
0.0664,1.1497,-18.9188,-11.2273,0.8725,0.8745,-5.9974,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125752971_6.jpg
0.1189,1.1163,-8.0809,-12.9366,0.728,0.8805,-6.8253,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753036_5.jpg
0.0861,1.0548,-26.4077,-11.1303,0.3685,0.8717,-5.4923,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753100_4.jpg
0.0861,1.0548,-26.4077,-11.1303,0.3685,0.8717,-5.4923,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753142_3.jpg
0.1124,1.0741,-27.2476,-5.9706,1.2766,0.8316,-5.7795,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753177_20.jpg
0.1124,1.0741,-27.2476,-5.9706,1.2766,0.8316,-5.7795,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753211_19.jpg
0.1329,1.0579,-3.3702,-7.7131,0.119,0.8698,-7.654,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753247_18.jpg
0.1329,1.0579,-3.3702,-7.7131,0.119,0.8698,-7.654,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753294_17.jpg
0.1239,1.1205,-12.0164,-10.3499,-0.2237,0.8251,-7.684,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753343_16.jpg
0.132,1.162,-19.632,-7.8824,0.4459,0.8657,-7.3232,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753381_15.jpg
0.132,1.162,-19.632,-7.8824,0.4459,0.8657,-7.3232,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753420_14.jpg
0.1283,1.0735,-7.0011,0.1183,0.7261,0.8852,-6.2178,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753467_13.jpg
0.1188,1.1252,3.6979,-5.1876,0.6491,0.8875,-6.0677,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753517_12.jpg
0.1185,1.0579,-9.9445,5.284,1.0292,0.8905,-8.2879,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753578_11.jpg
0.1185,1.0579,-9.9445,5.284,1.0292,0.8905,-8.2879,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753624_10.jpg
0.0953,1.0773,0.047,5.3233,0.1433,0.8462,-8.6226,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753670_9.jpg
0.0953,1.0773,0.047,5.3233,0.1433,0.8462,-8.6226,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753718_8.jpg
0.1346,1.1074,-27.9597,4.7581,1.4991,0.9899,-7.0165,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753765_7.jpg
0.1503,0.9738,6.3897,9.1911,2.1593,0.9556,-7.5073,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753819_6.jpg
0.1503,0.9738,6.3897,9.1911,2.1593,0.9556,-7.5073,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753862_5.jpg
0.1208,1.138,-20.9035,7.079,1.3728,0.95,-5.1944,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753911_4.jpg
0.1477,1.0106,-15.647,9.1882,2.5318,0.9397,-4.9234,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753954_3.jpg
0.1477,1.0106,-15.647,9.1882,2.5318,0.9397,-4.9234,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125753988_20.jpg
0.081,1.1051,-11.7396,6.8838,1.0462,0.88,-6.2178,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754032_19.jpg
0.081,1.1051,-11.7396,6.8838,1.0462,0.88,-6.2178,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754078_18.jpg
0.1083,1.0281,-14.1123,13.5009,1.9028,0.9091,-5.6246,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754126_17.jpg
0.1154,1.0287,-7.2823,11.9676,1.3719,0.9065,-5.6459,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754192_16.jpg
0.1154,1.0287,-7.2823,11.9676,1.3719,0.9065,-5.6459,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754238_15.jpg
0.0822,0.9949,-7.1306,12.9768,1.3445,0.8903,-5.9061,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754282_14.jpg
0.0822,0.9949,-7.1306,12.9768,1.3445,0.8903,-5.9061,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754331_13.jpg
0.076,1.0099,-11.6635,13.5292,1.7169,0.8976,-8.2594,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754376_12.jpg
0.0976,1.0275,-8.4705,14.9168,1.5349,0.9034,-7.9072,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754422_11.jpg
0.0976,1.0275,-8.4705,14.9168,1.5349,0.9034,-7.9072,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754469_10.jpg
0.1073,1.1209,-23.9614,13.6132,1.443,0.9503,-6.6227,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754517_9.jpg
0.0966,1.0522,-23.7199,16.5471,1.2423,0.8798,-8.033,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754565_8.jpg
0.1029,1.0679,-4.1262,25.5202,1.3912,0.9524,-6.8779,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754612_7.jpg
0.1029,1.0679,-4.1262,25.5202,1.3912,0.9524,-6.8779,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754661_6.jpg
0.1093,1.012,-13.6886,25.3592,1.9881,0.9035,-7.0686,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754711_5.jpg
0.1093,1.012,-13.6886,25.3592,1.9881,0.9035,-7.0686,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754752_4.jpg
0.114,1.0026,-24.5968,28.7728,2.3742,0.9856,-6.7993,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754801_3.jpg
0.114,1.0026,-24.5968,28.7728,2.3742,0.9856,-6.7993,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754844_20.jpg
0.1451,0.6846,-48.6127,25.5528,2.031,0.9965,-8.1612,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754882_19.jpg
0.0976,1.0257,-30.9021,33.3325,2.8374,0.9884,-6.3153,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754927_18.jpg
0.1593,0.8342,-32.962,37.2896,3.0447,0.9439,-7.0131,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125754974_17.jpg
0.1593,0.8342,-32.962,37.2896,3.0447,0.9439,-7.0131,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755023_16.jpg
0.1014,1.1264,-13.1223,47.183,2.5448,0.9328,-7.422,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755069_15.jpg
0.1014,1.1264,-13.1223,47.183,2.5448,0.9328,-7.422,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755114_14.jpg
0.1007,1.0434,-24.9293,47.3942,4.1301,0.9034,-6.6839,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755149_13.jpg
0.0916,1.1401,-16.5325,48.0349,4.2719,0.946,-8.6428,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755190_12.jpg
0.0916,1.1401,-16.5325,48.0349,4.2719,0.946,-8.6428,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755239_11.jpg
0.1241,0.9431,-32.5888,55.9346,3.7779,0.9543,-9.3476,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755285_10.jpg
0.1185,1.083,10.8662,53.872,4.1891,0.94,-9.8658,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755336_9.jpg
0.1185,1.083,10.8662,53.872,4.1891,0.94,-9.8658,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755373_8.jpg
0.1394,1.2405,-1.0192,62.0294,5.1189,0.9058,-6.3905,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755413_7.jpg
0.1394,1.2405,-1.0192,62.0294,5.1189,0.9058,-6.3905,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755456_6.jpg
0.1312,1.0999,1.9434,56.3734,4.7926,0.9178,-7.5362,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755503_5.jpg
0.1312,1.0999,1.9434,56.3734,4.7926,0.9178,-7.5362,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755539_4.jpg
0.1068,0.9468,-3.4277,71.7938,5.7902,0.9415,-9.1988,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755578_3.jpg
0.1502,1.206,30.1343,61.5467,6.6827,0.9219,-6.5819,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755611_20.jpg
0.1502,1.206,30.1343,61.5467,6.6827,0.9219,-6.5819,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755660_19.jpg
0.1757,1.2188,18.1402,64.3958,6.6297,0.9078,-8.1301,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755703_18.jpg
0.1434,1.1459,7.474,66.7049,6.3816,0.9133,-7.2335,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755739_17.jpg
0.1652,1.0916,34.4362,64.9841,7.8878,0.8734,-7.9383,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755804_16.jpg
0.1652,1.0916,34.4362,64.9841,7.8878,0.8734,-7.9383,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755847_15.jpg
0.1679,1.2422,23.4645,62.8229,6.1693,0.8479,-10.0911,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755889_14.jpg
0.1679,1.2422,23.4645,62.8229,6.1693,0.8479,-10.0911,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755937_13.jpg
0.1277,1.1622,5.1241,59.0993,4.9822,0.8159,-7.5196,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125755987_12.jpg
0.1263,1.1049,7.9211,51.9704,3.9705,0.8438,-6.3887,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125756045_11.jpg
0.1466,0.9936,26.8938,40.6353,3.4707,0.826,-5.3558,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125756108_10.jpg
0.1466,0.9936,26.8938,40.6353,3.4707,0.826,-5.3558,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125756155_9.jpg
0.1122,0.683,30.1112,33.2138,2.4853,0.8416,-5.3977,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125756193_8.jpg
0.1122,0.683,30.1112,33.2138,2.4853,0.8416,-5.3977,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125756231_7.jpg
0.0993,0.4278,13.1595,27.7078,2.2182,0.8376,-5.8675,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125756288_6.jpg
0.0993,0.4278,13.1595,27.7078,2.2182,0.8376,-5.8675,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125756331_5.jpg
0.1004,0.372,12.655,19.9137,2.0037,0.8303,-5.9514,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125756385_4.jpg
0.1229,0.328,42.8327,7.5883,1.5684,0.7439,-4.0856,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125756430_3.jpg
0.1392,0.2952,42.282,7.3011,1.563,0.7312,-5.036,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125756487_2.jpg
0.1392,0.2952,42.282,7.3011,1.563,0.7312,-5.036,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125756529_1.jpg
0.2477,0.7312,362.158,6.3711,0.4108,0.3766,-10.4077,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125757881_20.jpg
0.2512,0.972,327.8608,6.3839,-0.3636,0.302,-10.4742,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125757937_19.jpg
0.2449,0.6324,212.8711,6.0025,-0.7767,0.3106,-12.2859,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125757982_18.jpg
0.2449,0.6324,212.8711,6.0025,-0.7767,0.3106,-12.2859,1,1,2,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Yawning\1766125758028_17.jpg
